POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA4811,0,8,0,105,0,0,0,0,0,0,0,0,0,7,97,108,0,0,0,0,0,0,0,0,0,9,5,15,403,49,10,212,29,125,7,78,12,356,111,1389
POA4812,0,7,0,131,0,0,0,0,5,0,0,0,0,0,117,130,0,0,0,0,0,0,0,0,0,6,6,29,477,88,14,262,35,173,20,126,21,476,138,1841
POA4814,3,13,0,320,5,0,5,4,0,0,0,0,4,11,243,271,0,0,0,3,0,0,0,0,0,20,10,51,1005,154,48,648,83,392,40,289,55,1284,271,4266
POA4815,0,4,0,68,0,0,0,0,0,4,0,0,0,8,115,138,0,0,6,0,0,0,0,0,0,19,8,33,403,51,23,276,43,205,14,132,29,753,145,2076
POA4816,0,10,0,86,0,0,0,0,0,0,0,0,0,5,90,100,7,0,0,0,0,0,0,0,0,12,12,32,241,32,7,121,21,86,13,75,14,439,103,1146
POA4817,3,7,0,166,0,0,0,0,0,5,5,0,0,9,223,249,0,0,0,0,0,3,0,0,0,16,15,42,822,102,25,505,58,326,31,219,47,957,247,3338
POA4818,0,3,0,189,4,0,0,0,0,0,3,3,0,4,258,275,0,0,0,0,0,0,0,0,0,0,18,28,925,87,38,519,78,304,31,162,51,676,284,3159
POA4819,0,0,0,21,0,0,0,0,0,0,0,0,0,3,21,25,0,0,0,0,0,0,0,0,0,0,0,9,49,30,10,45,3,27,0,45,4,160,34,400
POA4820,3,0,0,57,0,0,0,3,0,0,0,3,0,9,96,110,0,0,0,4,0,3,0,0,0,8,17,31,238,36,10,120,23,102,9,50,24,382,130,1130
POA4821,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,12,3,0,0,0,0,0,0,0,0,0,0,7,52,7,0,23,0,8,3,4,0,38,13,156
POA4822,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,9,41,0,0,10,0,0,0,0,0,7,15,87
POA4823,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,9,3,4,0,0,0,5,6,69
POA4824,0,0,0,37,0,0,0,0,0,4,0,0,0,0,17,29,0,0,3,0,0,0,0,0,0,0,8,11,88,14,12,31,5,31,4,8,0,31,26,252
POA4825,7,4,0,270,0,3,0,0,4,0,0,0,5,4,103,119,4,0,9,6,0,0,0,3,0,9,14,31,656,26,25,183,48,185,13,49,21,231,123,1574
POA4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18
POA4829,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,10,0,4,0,0,0,7,3,50
POA4830,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,30,8,0,5,0,8,0,0,0,36,0,85
POA4849,0,3,0,11,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,5,7,21,4,0,18,5,7,9,13,4,106,24,210
POA4850,0,8,0,49,0,0,0,0,0,0,0,5,0,8,70,88,0,0,0,0,0,0,0,3,3,18,24,47,266,58,15,214,29,144,12,117,23,632,117,1619
POA4852,0,3,0,33,0,0,0,0,0,0,0,0,0,3,35,43,0,0,0,0,0,0,0,0,0,6,3,12,95,37,5,81,7,38,6,52,9,253,41,632
POA4854,0,0,0,23,0,0,0,3,0,4,0,4,0,0,22,35,0,0,0,0,0,0,0,0,0,6,3,15,133,29,7,94,10,65,0,54,11,227,33,677
POA4855,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,15,4,4,17,0,9,0,12,0,38,6,100
POA4856,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,10,0,13,4,4,0,29,15,90
POA4858,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,5,35,6,0,28,4,33,4,18,3,52,9,182
POA4859,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,10,0,4,0,6,0,17,3,55
POA4860,0,0,0,43,0,3,0,0,0,4,0,0,0,9,58,66,5,0,0,0,0,0,0,0,3,7,11,33,208,67,12,166,22,95,15,123,16,442,79,1240
POA4861,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,5,0,0,0,0,0,4,32,9,0,22,4,19,4,9,7,60,13,176
POA4865,0,0,0,52,0,0,0,0,0,0,0,0,0,4,43,49,0,4,3,0,0,0,0,0,0,3,4,17,214,34,14,161,20,85,7,63,15,269,53,920
POA4868,0,9,0,140,0,0,0,0,4,3,0,0,0,7,110,128,0,0,0,5,0,0,0,0,0,13,14,38,482,107,21,361,51,197,27,184,38,716,137,2316
POA4869,0,4,0,82,0,0,0,0,0,9,0,0,0,3,87,96,3,0,0,0,0,0,0,0,0,17,11,30,510,69,21,269,43,148,11,116,19,414,103,1731
POA4870,3,27,0,675,9,3,7,3,3,0,6,3,0,12,338,382,5,5,5,0,0,0,0,0,0,22,33,74,1678,414,63,1172,135,622,86,498,93,1609,406,6775
POA4871,0,6,0,41,0,0,0,3,0,11,0,0,0,7,50,72,3,0,0,6,0,0,0,0,4,5,9,34,207,62,19,145,22,110,10,96,19,362,73,1133
POA4872,0,3,0,35,3,0,0,0,0,0,0,0,0,3,35,45,5,0,6,0,0,0,0,0,0,3,8,20,113,24,14,71,8,32,7,23,11,209,45,570
POA4873,0,6,0,34,0,0,0,0,0,0,0,0,0,0,38,47,0,0,0,0,0,0,0,3,3,4,7,19,131,77,8,123,15,64,8,73,20,265,46,831
POA4874,0,0,0,89,0,0,0,0,0,0,0,0,3,5,31,42,0,0,4,0,0,0,0,0,0,0,9,20,180,3,20,50,18,30,0,12,9,27,41,394
POA4875,0,0,0,24,0,0,0,0,0,0,0,6,0,0,20,26,0,0,0,0,0,0,0,0,0,0,0,5,91,22,9,30,9,57,0,22,3,75,27,340
POA4876,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,5,3,11,32,3,4,12,0,9,0,5,3,25,9,106
POA4877,0,8,0,48,0,0,0,4,0,0,0,0,0,0,35,38,0,0,0,0,0,0,0,0,0,3,3,13,152,85,5,113,16,44,19,75,13,196,40,762
POA4878,0,11,0,106,0,0,0,0,0,0,0,0,0,4,90,95,0,0,0,0,0,0,0,0,0,4,6,15,368,91,16,282,32,166,11,137,18,436,99,1660
POA4879,6,13,0,254,3,0,0,0,0,0,0,0,0,4,139,152,3,0,5,0,0,0,0,0,0,11,8,25,615,150,32,436,52,287,40,241,39,893,156,2930
POA4880,6,12,0,59,0,0,0,0,0,0,0,0,0,10,90,109,3,0,0,0,0,5,0,0,0,20,12,39,284,61,16,197,33,118,14,92,29,560,117,1510
POA4881,0,4,0,32,0,0,0,0,0,0,0,0,0,4,43,44,6,0,0,0,0,0,0,0,0,4,8,14,83,45,7,66,19,66,7,54,9,199,52,619
POA4882,0,3,0,22,0,0,0,0,0,0,0,0,0,3,25,29,0,0,0,0,0,0,0,0,0,5,9,11,83,19,0,49,8,38,6,32,12,164,39,446
POA4883,0,7,4,39,0,0,0,0,0,0,0,4,3,8,62,77,0,8,0,0,0,0,0,0,0,17,10,36,150,47,8,158,13,70,3,74,15,441,80,1066
POA4884,0,3,0,19,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,5,0,8,43,15,7,36,0,22,6,22,7,128,18,309
POA4885,0,0,0,18,0,0,0,0,0,0,0,0,0,0,27,37,0,0,0,0,0,0,0,0,0,9,4,11,71,47,4,52,5,50,8,61,18,199,37,554
POA4886,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,23,6,5,14,8,10,0,10,3,44,12,125
POA4887,0,0,0,5,0,0,0,0,0,4,0,0,0,0,12,11,0,4,0,0,0,0,0,0,0,0,3,9,26,12,0,26,6,14,0,28,6,108,13,252
POA4888,0,0,0,8,0,0,0,0,0,3,0,0,0,4,31,41,0,0,0,0,0,0,0,0,0,3,7,13,43,17,4,35,0,26,3,29,14,162,40,380
POA4890,0,0,0,7,0,0,0,0,0,0,0,0,0,3,17,15,0,0,0,0,0,0,0,0,0,0,0,3,39,3,0,10,0,9,0,9,0,17,16,96
POA4891,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,21,3,3,7,3,8,0,3,3,22,8,79
POA4892,0,0,0,18,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,4,11,18,65,20,5,16,0,24,4,22,3,100,16,283
POA4895,0,4,0,20,5,0,0,0,0,0,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,8,10,22,71,19,6,41,13,33,6,30,10,135,33,382
POA5000,0,46,0,326,0,0,0,0,4,0,0,3,0,0,81,94,0,0,0,0,0,0,0,0,0,7,3,14,571,158,9,350,33,251,17,205,20,507,87,2208
POA5006,0,37,0,236,0,0,0,0,0,0,0,0,0,3,30,34,0,0,0,0,0,0,0,0,0,0,0,7,187,60,4,137,19,106,6,88,3,266,30,907
POA5007,5,0,0,114,3,0,0,0,0,0,0,0,0,0,38,41,0,0,0,0,0,0,0,0,0,0,4,8,334,64,8,184,16,79,4,49,8,181,40,965
POA5008,0,0,0,88,4,0,0,0,0,5,0,0,0,6,29,44,0,0,0,0,0,0,0,0,0,3,8,16,355,88,9,214,33,112,6,95,13,353,45,1327
POA5009,0,0,0,29,0,0,0,3,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,7,140,30,9,72,5,43,0,31,5,183,19,539
POA5010,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,4,8,99,19,0,62,12,30,7,35,0,157,21,439
POA5011,0,8,0,109,0,0,0,0,0,0,0,0,0,0,54,59,0,0,0,0,0,0,0,6,0,0,4,5,421,92,14,246,29,114,8,101,18,311,66,1396
POA5012,0,0,0,19,0,0,0,0,0,0,0,0,0,4,22,30,0,0,0,0,0,0,0,0,0,4,3,12,145,70,0,118,9,59,9,46,8,262,36,760
POA5013,0,0,0,19,0,0,0,0,0,0,0,0,0,6,34,37,0,0,0,0,0,0,0,0,0,0,5,11,179,42,0,133,14,79,3,49,3,256,48,808
POA5014,0,3,0,65,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,0,0,0,0,0,0,0,4,7,309,64,3,197,17,109,12,85,22,400,47,1264
POA5015,0,0,0,56,0,0,0,0,0,0,0,0,0,3,30,33,0,0,0,0,0,0,0,0,0,0,0,8,193,35,0,131,12,72,11,50,3,183,35,722
POA5016,0,5,0,84,0,0,0,0,4,0,0,0,0,7,45,55,0,0,0,0,0,0,0,0,0,8,0,9,274,31,4,140,21,77,10,65,11,343,54,1019
POA5017,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,5,10,88,25,0,58,11,43,6,31,0,193,20,469
POA5018,0,3,0,63,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,8,8,134,30,5,98,16,89,0,74,14,373,35,870
POA5019,0,11,0,109,0,0,0,0,0,0,0,0,0,0,44,45,0,0,0,0,0,0,0,0,0,0,4,10,224,44,4,154,15,121,3,83,16,350,55,1063
POA5020,0,3,0,42,0,0,0,0,0,0,0,0,0,3,15,13,0,0,0,0,0,0,0,0,0,0,7,3,58,21,0,56,9,41,0,41,3,215,15,457
POA5021,0,17,0,92,5,0,0,0,0,3,0,0,0,6,26,36,0,0,0,0,0,0,0,0,0,9,3,15,153,48,4,101,9,71,6,85,12,593,40,1116
POA5022,4,25,0,313,0,0,0,5,0,3,0,0,0,3,72,85,0,0,0,5,0,0,0,0,0,8,3,17,375,98,5,266,21,159,19,156,15,796,81,1986
POA5023,0,4,0,76,0,0,0,4,0,0,0,0,0,7,52,64,0,0,0,0,0,0,0,0,0,18,13,25,389,75,11,260,24,128,15,105,18,654,76,1757
POA5024,0,15,0,135,0,0,0,0,0,0,0,0,0,10,39,52,0,0,0,0,0,0,0,0,0,11,9,21,227,91,10,191,14,109,11,125,20,789,56,1642
POA5025,0,6,0,84,0,0,0,0,0,0,0,0,0,3,26,32,0,0,0,0,0,0,0,0,0,12,5,20,223,38,3,121,12,64,5,67,7,454,40,1019
POA5031,0,0,0,131,0,0,0,3,0,0,0,0,0,3,29,40,0,0,0,0,0,0,0,0,0,0,3,9,310,71,4,191,12,86,11,71,7,251,34,1057
POA5032,0,3,0,111,0,0,0,0,0,0,0,0,0,4,34,43,0,0,0,4,0,0,0,0,0,4,9,17,295,71,7,215,22,128,9,115,18,477,43,1406
POA5033,0,6,0,39,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,0,0,0,3,5,9,217,58,8,165,11,68,3,54,5,211,36,836
POA5034,0,31,0,193,0,0,0,0,0,0,0,0,0,0,37,45,0,0,0,0,0,0,0,0,0,4,6,8,225,66,3,192,13,112,20,94,11,366,43,1153
POA5035,0,3,0,65,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,6,0,5,166,64,6,117,12,64,3,46,5,201,21,702
POA5037,0,3,0,74,0,0,0,0,0,0,0,0,0,7,42,43,0,0,0,0,0,0,0,0,0,3,7,14,271,89,4,196,14,79,13,86,7,344,54,1165
POA5038,0,3,0,106,0,0,0,0,0,0,0,0,0,5,71,80,0,0,0,0,0,0,0,0,0,3,5,14,514,164,15,320,27,160,21,122,12,503,85,1945
POA5039,0,0,0,39,0,0,0,0,0,5,0,0,0,0,44,44,3,0,0,0,0,0,0,0,0,10,4,10,196,62,5,128,18,73,6,61,0,257,50,852
POA5040,0,0,0,24,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,6,0,3,42,11,0,33,7,20,0,36,5,162,13,322
POA5041,0,12,0,149,0,0,0,0,0,0,0,0,0,6,36,41,0,0,0,0,0,0,0,0,0,0,3,4,241,62,12,196,12,108,11,114,10,484,43,1303
POA5042,0,8,0,60,0,0,0,0,0,0,0,0,0,5,43,49,0,0,0,0,0,0,0,0,0,4,7,15,258,73,4,174,13,91,11,83,12,457,61,1234
POA5043,0,3,0,88,0,0,0,0,0,0,0,0,0,4,74,86,0,0,0,0,0,0,0,0,0,7,12,15,464,130,8,305,33,121,21,141,23,726,99,2086
POA5044,3,18,0,174,0,0,0,0,3,0,0,0,0,3,43,56,0,0,0,0,0,0,0,0,0,4,9,11,242,55,5,168,17,83,10,124,19,570,58,1347
POA5045,4,33,0,286,0,0,0,0,0,0,0,0,0,9,83,90,0,0,0,0,0,0,0,0,0,5,7,22,388,142,8,342,30,187,25,183,29,813,94,2242
POA5046,0,0,0,62,0,0,0,3,0,3,0,0,0,0,38,44,0,0,0,0,0,0,0,0,0,0,10,5,229,62,4,155,10,72,8,80,12,428,54,1119
POA5047,0,0,0,38,0,0,0,0,0,0,0,0,0,0,32,37,0,0,0,0,0,0,0,0,0,3,4,10,197,51,4,133,17,62,9,51,9,375,41,950
POA5048,4,8,0,176,0,0,0,0,0,0,0,3,0,7,52,62,0,0,0,0,0,0,0,0,0,17,5,26,273,95,10,216,18,122,20,147,23,872,74,1867
POA5049,7,10,0,135,0,0,0,0,0,0,0,0,0,5,31,42,0,0,0,0,0,0,0,0,0,11,10,19,216,64,5,170,11,106,22,119,22,533,44,1301
POA5050,0,0,0,59,0,0,0,0,0,0,0,0,0,4,19,23,0,0,0,0,0,0,0,0,0,8,6,10,89,34,3,86,9,54,7,48,3,329,21,680
POA5051,0,11,0,151,0,0,0,0,0,0,0,0,0,0,48,51,0,0,0,0,0,0,0,0,0,7,7,14,272,58,3,210,22,130,12,151,22,733,56,1674
POA5052,0,5,0,100,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0,0,0,0,4,0,6,129,24,3,97,11,72,9,63,0,355,30,791
POA5061,0,41,0,298,0,0,0,0,0,0,0,0,0,3,36,41,0,0,0,0,0,0,0,0,0,0,3,12,204,71,4,172,17,100,7,122,11,428,34,1168
POA5062,0,42,0,288,0,0,3,0,0,0,0,0,0,7,50,70,0,0,0,0,0,0,0,0,0,4,9,13,249,93,16,203,20,146,10,169,15,686,74,1671
POA5063,4,11,0,224,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,0,0,0,0,0,0,4,0,8,288,76,5,156,19,104,12,104,11,464,38,1280
POA5064,0,44,0,213,0,0,0,0,0,0,0,0,0,3,28,38,0,0,0,0,0,0,0,0,0,7,0,13,127,43,6,115,9,97,8,116,5,568,37,1134
POA5065,4,40,0,219,0,0,0,0,0,0,0,0,0,4,32,41,0,0,0,0,0,0,0,0,0,5,6,6,146,67,6,125,13,104,17,108,7,508,41,1143
POA5066,0,52,0,292,0,0,0,0,0,0,0,0,0,3,33,35,0,0,0,0,0,0,0,0,0,11,0,16,180,79,4,147,10,121,11,150,8,573,38,1313
POA5067,0,31,0,254,6,0,0,0,0,0,0,0,0,0,50,57,0,0,0,0,0,0,0,0,0,7,5,13,305,97,6,222,18,140,7,140,11,375,52,1374
POA5068,0,29,0,185,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,4,9,218,77,0,168,15,111,13,134,15,523,60,1326
POA5069,0,19,0,181,0,0,0,0,0,0,0,0,0,0,29,26,0,3,0,0,0,0,0,0,0,0,0,8,195,69,8,126,13,84,6,81,7,299,29,910
POA5070,0,10,0,155,0,0,0,0,0,0,0,0,0,0,51,57,0,0,0,0,3,0,0,0,0,3,10,20,316,113,4,274,28,136,10,117,15,599,68,1688
POA5072,0,27,0,179,0,0,0,0,0,0,0,0,0,13,39,46,0,0,0,0,0,0,0,0,0,5,3,17,252,76,16,185,10,134,12,127,21,557,46,1424
POA5073,0,7,0,117,0,0,0,0,0,0,0,0,0,11,53,69,0,0,0,0,0,0,0,0,0,10,9,21,293,89,8,218,15,123,12,127,8,711,78,1692
POA5074,0,6,0,72,0,0,0,0,0,0,0,0,0,10,35,44,0,0,0,0,0,0,0,0,0,9,10,17,303,60,4,207,18,122,10,93,12,597,56,1481
POA5075,0,5,0,63,6,0,0,0,0,4,0,0,0,5,38,49,0,5,0,0,0,0,0,0,0,8,3,19,216,75,6,177,10,80,11,97,10,589,56,1320
POA5076,0,5,0,71,0,0,0,0,0,3,0,0,0,5,28,37,0,0,0,0,0,0,0,0,0,3,5,8,190,46,3,125,12,114,3,101,11,448,45,1087
POA5081,0,35,0,227,0,0,0,0,0,3,0,0,0,4,31,44,3,0,0,0,0,0,0,0,0,7,0,12,203,88,8,161,13,113,5,93,8,420,35,1150
POA5082,0,14,0,203,0,0,0,0,0,0,0,0,0,8,54,72,0,0,0,0,0,0,0,0,0,3,6,5,393,108,12,302,26,154,17,121,16,428,64,1643
POA5083,0,3,0,76,0,0,0,4,0,0,0,0,0,3,29,34,0,0,0,0,0,0,0,0,0,4,0,4,191,37,0,134,15,58,8,61,7,213,34,755
POA5084,0,7,0,30,0,0,5,0,0,0,0,0,0,0,34,41,0,0,0,0,0,0,0,0,0,5,4,12,158,47,0,126,10,69,13,55,5,217,40,744
POA5085,0,0,0,131,0,0,0,0,0,0,0,0,0,4,66,70,0,0,0,0,0,0,0,0,0,8,12,22,597,113,12,348,34,212,17,119,14,544,81,2090
POA5086,0,0,0,78,0,0,0,0,0,0,0,0,0,0,41,48,0,0,0,0,0,0,0,0,0,4,8,11,358,80,10,252,20,146,10,114,15,506,54,1559
POA5087,0,0,0,79,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,3,7,11,298,79,3,185,20,112,25,76,12,399,65,1270
POA5088,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,3,3,82,23,0,49,4,30,6,31,4,119,16,352
POA5089,0,5,0,52,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,3,0,11,137,36,5,114,8,78,5,76,3,343,20,834
POA5090,0,4,5,23,0,0,0,0,0,0,0,0,0,3,31,38,0,0,0,0,0,0,0,0,0,8,3,15,127,34,3,114,7,70,10,67,3,476,43,962
POA5091,0,0,0,43,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,5,0,5,177,34,3,110,12,63,10,69,3,463,33,969
POA5092,0,3,0,58,0,0,0,6,0,0,0,0,0,6,62,72,0,0,0,0,0,0,0,0,0,15,10,27,327,65,5,288,19,180,15,115,20,865,74,1991
POA5093,0,3,0,42,0,0,0,0,0,0,0,3,0,4,17,25,0,0,0,0,0,0,0,0,0,11,7,21,164,37,7,108,10,89,5,71,5,476,29,1006
POA5094,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,8,0,13,0,6,0,28,9,88
POA5095,3,3,0,116,5,0,0,0,0,0,0,0,0,4,58,69,4,0,0,0,0,3,0,0,0,9,6,23,475,117,8,311,28,208,7,130,25,562,79,1967
POA5096,0,3,0,39,0,0,0,3,0,0,0,0,0,3,43,55,0,0,0,0,0,0,0,0,0,9,9,21,242,63,6,194,29,116,16,113,26,519,65,1385
POA5097,4,4,0,76,0,0,0,0,0,0,0,0,0,5,37,50,0,0,0,0,0,0,0,0,0,9,10,23,324,75,5,214,23,154,16,112,23,688,56,1699
POA5098,0,0,0,27,0,0,0,0,0,0,0,0,0,3,40,53,0,0,0,0,0,0,0,0,0,7,10,20,206,70,0,165,25,98,5,91,15,613,56,1337
POA5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5107,0,0,0,27,0,0,0,0,0,3,0,6,0,5,38,51,0,0,0,0,0,0,0,0,0,6,10,25,202,58,10,181,19,155,15,122,11,654,51,1472
POA5108,0,6,0,54,5,0,0,0,0,5,0,6,6,6,107,131,3,3,0,0,0,0,0,0,0,18,32,58,589,137,21,444,43,363,27,246,40,1248,162,3313
POA5109,0,4,0,34,0,0,4,0,0,0,0,3,0,9,53,68,0,0,0,3,0,0,0,0,0,27,12,46,322,70,15,260,18,207,15,137,27,926,74,2059
POA5110,0,0,0,16,0,0,0,0,0,3,0,5,0,0,17,24,0,0,0,0,0,0,0,0,0,0,5,7,122,36,4,99,15,84,7,47,7,294,28,749
POA5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5112,0,4,0,25,0,0,0,0,0,0,0,0,0,9,56,70,0,0,0,0,0,0,0,0,0,25,13,40,199,60,10,173,21,180,20,111,21,645,86,1524
POA5113,0,5,0,13,0,0,0,0,0,0,0,5,0,4,44,51,0,0,0,0,0,0,0,0,0,12,14,29,131,46,8,131,18,126,8,109,21,572,73,1252
POA5114,0,4,0,83,0,0,0,0,0,3,0,0,0,16,124,143,4,0,0,0,0,0,0,0,0,15,15,45,664,138,17,496,58,340,25,192,45,968,161,3114
POA5115,0,0,0,19,0,0,0,0,0,4,0,0,0,0,50,61,0,0,0,0,0,0,0,0,0,5,0,11,285,39,6,195,23,110,3,58,15,239,58,1032
POA5116,0,0,0,22,0,0,0,0,0,0,0,0,0,0,34,41,0,0,0,0,0,0,0,3,0,5,3,12,179,47,3,151,16,100,8,63,7,476,47,1093
POA5117,0,4,0,22,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,3,0,0,0,0,0,4,0,3,91,11,6,58,6,25,8,23,9,157,16,407
POA5118,3,7,0,96,0,0,0,0,0,0,0,3,0,7,92,104,0,0,0,0,0,0,0,0,0,6,14,26,388,97,18,314,42,187,22,181,40,842,126,2244
POA5120,0,0,0,15,4,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,4,9,97,20,4,31,9,14,5,14,0,58,13,273
POA5121,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,8,11,63,9,5,33,4,23,4,8,3,126,12,297
POA5125,0,9,0,129,0,0,0,0,0,3,0,0,0,9,61,72,0,0,0,0,0,0,0,0,0,10,8,20,391,77,9,302,34,215,19,141,19,897,69,2166
POA5126,0,5,0,35,0,0,0,0,0,6,0,0,0,9,15,23,0,0,0,0,0,0,0,0,0,5,3,11,179,39,4,114,12,70,10,52,13,350,25,848
POA5127,0,0,0,36,0,0,0,0,0,0,0,0,0,3,27,36,0,0,0,0,0,0,0,0,0,7,3,9,147,34,4,149,13,66,4,56,12,380,40,907
POA5131,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,28,3,7,5,14,0,51,3,135
POA5132,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,5,0,8,0,33,3,62
POA5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,3,4,0,7,0,18,0,40
POA5134,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,13,0,0,0,26,0,53
POA5136,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,5,0,5,0,10,0,16,5,55
POA5137,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,11,0,6,6,27,0,80
POA5138,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,10,0,8,0,3,0,12,4,45
POA5139,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,6,0,33
POA5140,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,10,0,7,0,9,5,13,0,53
POA5141,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,10,0,7,0,10,0,37,3,94
