POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2762,24,28,24,19,23,8,0,132,9,9,4,3,7,7,4,45,0,0,0,0,0,4,0,14,70,112,79,81,89,42,22,485,0,3,6,0,3,0,0,18,7,8,4,3,4,0,0,20,7,12,7,6,5,3,0,33,72,125,82,84,90,39,24,517,56,66,38,15,24,3,4,208,0,3,0,0,0,0,0,4,123,186,125,106,119,52,25,730
POA2763,34,65,44,41,46,21,5,254,12,22,19,8,7,4,4,74,0,4,0,5,6,6,0,20,70,154,141,110,128,62,36,711,3,0,3,6,4,4,0,21,11,4,0,3,0,0,0,19,8,7,3,7,12,5,0,44,83,162,148,116,140,67,40,751,96,102,54,41,44,17,13,370,0,0,0,0,0,0,0,9,180,259,201,167,192,78,49,1124
POA2765,50,83,61,32,31,11,4,279,22,36,13,12,10,0,5,94,5,7,4,3,3,0,0,19,144,215,147,104,118,58,32,814,6,8,5,0,0,0,0,22,6,3,14,3,3,0,0,37,11,17,16,9,4,0,0,56,151,234,161,113,124,54,32,875,163,160,75,68,52,15,7,545,4,3,3,0,0,0,0,12,324,398,234,178,179,72,44,1426
POA2766,26,36,25,15,11,9,3,126,5,8,4,4,9,6,0,39,4,3,0,4,3,0,0,9,56,80,67,52,61,40,24,376,0,0,3,0,3,4,0,8,3,0,0,4,0,0,0,14,3,4,7,0,0,5,0,25,64,84,81,53,59,46,24,401,88,85,40,30,32,7,13,294,0,0,0,0,0,0,3,6,148,165,120,80,88,55,38,697
POA2767,26,52,41,28,22,9,5,175,6,12,10,5,11,6,3,58,3,3,0,0,0,0,0,9,69,117,100,68,81,40,28,492,0,3,6,7,3,0,0,31,4,4,9,0,5,0,0,21,5,9,9,11,11,0,6,51,75,124,111,78,96,35,29,546,149,159,102,77,79,14,15,593,0,0,0,3,0,0,0,9,216,288,218,157,171,56,43,1150
POA2768,15,34,17,30,33,26,10,169,14,17,10,7,4,10,0,56,6,6,0,0,0,0,0,3,45,110,85,89,110,83,43,572,0,0,0,0,4,0,0,15,0,0,4,0,0,0,0,10,6,0,6,0,4,0,0,23,50,115,93,91,110,83,49,590,37,36,26,31,23,16,18,179,0,0,3,0,3,0,0,6,86,146,122,124,137,103,61,786
POA2769,10,11,7,8,7,5,4,63,0,8,6,0,0,0,0,20,0,0,0,0,0,0,0,4,21,58,50,31,44,21,14,236,0,0,6,0,0,4,0,12,0,3,4,3,4,0,0,13,3,7,4,9,6,0,0,24,26,63,53,37,40,26,14,266,19,31,16,7,12,3,0,95,0,0,0,4,0,0,0,3,43,94,71,48,58,25,19,358
POA2770,97,173,135,106,110,35,13,664,39,54,46,28,27,13,5,209,8,19,7,8,3,3,4,52,241,402,326,246,278,102,48,1634,34,29,23,16,18,5,13,142,27,38,22,12,24,8,0,131,64,73,48,31,38,11,13,272,299,472,377,274,321,109,54,1912,959,977,556,358,346,84,49,3329,30,31,16,14,3,4,0,88,1290,1479,945,642,665,201,103,5327
POA2773,7,9,12,4,10,0,3,38,0,6,7,0,4,0,0,16,0,0,0,0,0,0,0,0,10,36,21,11,32,8,9,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,9,12,37,23,8,30,9,9,135,16,9,3,0,7,8,0,40,0,0,0,0,0,0,0,0,28,43,25,9,36,14,9,172
POA2774,12,35,24,10,14,0,4,115,6,6,5,4,4,0,3,22,0,0,0,0,0,0,0,3,32,91,72,43,68,21,15,350,3,3,0,0,4,0,0,13,0,3,0,0,0,0,0,8,3,7,6,4,4,0,0,24,34,96,81,47,73,21,15,373,33,27,16,8,8,4,5,103,0,3,0,0,0,0,0,0,73,128,90,59,86,21,19,471
POA2775,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,0,16,6,11,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,17,6,5,6,0,0,40
POA2776,5,17,14,12,11,3,0,59,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,5,22,27,21,29,4,4,120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,23,27,21,29,4,4,120,17,12,6,8,3,3,0,42,0,0,0,0,0,0,0,0,23,42,33,24,32,5,4,165
POA2777,22,49,30,19,46,15,3,183,8,13,0,0,4,5,6,33,0,0,0,0,0,0,0,0,39,112,83,62,101,40,19,453,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,10,42,114,79,65,101,40,19,460,22,31,18,13,9,6,3,108,0,0,0,0,0,0,0,0,61,142,100,74,117,49,22,572
POA2778,6,8,8,5,11,4,0,41,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,20,12,8,11,11,8,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,3,6,19,13,9,11,11,8,68,11,5,0,0,4,0,0,20,0,0,0,0,0,0,0,4,17,24,15,6,15,11,8,94
POA2779,0,8,11,3,11,5,3,51,3,7,3,0,0,0,0,11,0,4,0,0,0,0,0,4,8,33,34,25,21,17,3,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,34,30,21,16,3,144,17,20,15,4,11,6,0,70,0,4,0,0,0,0,0,0,28,51,46,36,25,19,3,216
POA2780,16,48,27,34,40,8,4,174,7,17,14,7,13,0,0,60,0,0,0,0,0,0,0,0,31,84,67,55,82,17,9,351,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,14,4,3,5,0,0,0,0,18,37,90,72,51,85,17,9,368,39,58,23,22,26,8,3,182,0,0,0,0,0,0,0,6,77,155,94,84,112,21,14,558
POA2782,6,20,28,14,8,6,0,79,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,34,39,28,23,8,4,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,34,39,28,23,9,9,146,10,24,16,17,17,5,0,84,0,0,0,4,4,0,0,3,19,59,51,44,40,10,10,237
POA2783,11,19,14,5,5,0,0,63,0,0,3,4,9,0,0,11,0,0,0,0,0,0,0,5,11,23,28,9,24,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,28,9,24,4,0,107,3,9,7,0,0,0,0,24,0,0,0,0,0,0,0,0,18,31,37,12,25,6,0,133
POA2784,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,3,4,5,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,5,3,0,32,6,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,8,9,3,3,9,3,3,35
POA2785,5,13,12,18,13,0,0,64,0,5,0,3,3,0,0,14,0,0,0,0,0,0,0,0,8,35,35,30,38,7,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,32,30,38,7,0,151,9,12,15,5,5,3,0,47,0,0,0,0,0,0,0,0,12,50,49,38,44,10,0,202
POA2786,0,6,0,0,3,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,4,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,0,0,21,8,4,0,3,8,0,0,24,0,0,0,0,0,0,0,0,6,10,4,8,11,0,0,48
POA2787,10,14,7,0,7,0,0,42,3,0,4,0,0,0,0,9,0,0,3,0,0,0,0,4,18,30,32,21,22,4,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,16,30,32,20,22,4,0,128,19,15,10,7,9,0,0,57,0,0,0,0,0,0,0,3,41,44,40,31,24,4,0,186
POA2790,26,76,33,38,41,7,0,214,7,8,4,6,0,0,0,34,3,5,6,0,0,0,0,9,36,118,66,71,66,13,4,376,5,5,3,0,6,0,0,21,4,6,6,0,0,0,0,23,12,8,9,0,11,5,0,45,47,130,76,76,67,16,4,422,91,91,63,44,28,4,0,323,0,0,0,0,0,0,0,0,141,224,136,124,100,14,4,743
POA2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,17
POA2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,4,3,0,0,13
POA2793,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,19
POA2794,29,65,30,30,10,4,0,171,6,5,5,0,0,0,0,13,0,0,0,0,0,0,0,0,54,107,59,65,40,13,0,334,3,8,5,3,4,0,0,17,8,10,0,0,0,0,0,22,10,22,5,3,6,0,0,38,63,132,61,66,44,13,0,373,86,72,31,18,18,0,0,221,0,3,3,0,0,0,0,14,153,205,97,81,64,13,0,607
POA2795,100,187,122,95,103,24,4,637,21,6,14,7,8,0,0,56,6,8,3,0,10,0,0,31,205,399,289,218,282,66,14,1469,9,21,6,4,10,0,0,60,18,16,13,9,9,0,0,56,30,34,17,12,20,4,0,118,232,436,307,228,303,69,16,1592,219,218,103,73,59,8,7,684,14,6,4,5,3,0,0,25,461,655,421,305,357,78,23,2307
POA2797,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,15,0,7,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,3,3,9,0,0,0,17
POA2798,4,6,7,9,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,19,8,13,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,15,19,8,13,10,0,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,19,8,13,10,0,63
POA2799,3,13,5,3,12,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,26,21,30,6,0,119,0,3,0,0,0,0,0,8,3,4,5,0,0,0,0,11,7,9,6,0,3,0,0,19,17,39,31,20,29,6,0,147,28,27,15,6,9,0,0,80,0,0,0,0,0,0,0,0,45,62,46,28,36,6,0,221
POA2800,125,207,138,80,90,17,0,654,29,17,18,5,9,0,3,77,0,14,0,3,3,0,0,22,256,434,317,217,265,52,15,1550,10,12,12,6,3,0,0,38,16,21,15,7,8,4,0,64,22,29,24,14,11,4,0,101,287,463,344,229,267,53,15,1653,216,206,133,84,70,6,0,716,7,11,3,3,7,0,0,31,508,674,472,322,347,58,15,2396
POA2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
POA2804,4,9,3,4,0,0,0,23,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,13,12,8,15,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,6,12,17,12,11,12,0,0,57,14,13,12,3,8,0,0,51,0,0,0,0,0,0,0,8,22,28,19,17,20,0,0,109
POA2805,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,13
POA2806,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,5,3,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,8,8,3,5,0,0,21,4,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,9,9,11,4,5,0,0,39
POA2807,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,19
POA2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7
POA2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13
POA2810,8,12,0,10,7,0,0,38,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,15,3,13,14,0,0,55,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,14,12,7,17,14,3,0,62,7,8,5,0,0,0,0,27,0,0,0,0,0,0,0,0,24,26,16,21,14,3,0,94
POA2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
POA2818,0,3,6,4,3,0,0,17,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,10,11,5,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,5,4,0,0,29,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,6,9,12,5,3,0,0,39
POA2820,27,29,17,9,9,8,0,92,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,33,63,36,22,26,7,0,181,3,5,6,0,0,0,0,15,3,7,3,0,0,0,0,15,5,19,6,0,0,0,0,28,38,77,40,20,27,7,5,213,73,69,24,21,25,0,0,211,4,3,0,3,0,0,0,9,116,144,63,47,52,9,5,435
POA2821,15,25,19,11,7,0,0,76,0,7,3,4,0,0,0,18,0,4,0,0,0,0,0,4,26,47,32,26,28,3,0,159,0,0,5,0,3,0,0,9,0,7,3,0,0,0,0,14,0,3,4,0,0,0,0,23,24,52,40,26,31,3,0,179,37,26,21,15,6,0,0,102,0,0,0,0,0,0,0,0,62,79,62,38,45,4,0,282
POA2822,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,11,0,4,3,5,5,0,0,14,0,0,0,0,0,0,0,0,3,6,4,7,6,0,0,31
POA2823,6,11,10,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,14,7,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,14,7,10,0,0,56,5,5,0,4,4,0,0,20,0,0,0,0,0,0,0,0,14,21,17,7,12,0,0,74
POA2824,9,6,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,9,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,13,8,9,12,3,0,0,50,19,9,0,0,4,0,0,41,3,6,4,0,0,0,0,4,35,25,12,14,11,0,0,98
POA2825,11,12,5,0,5,0,0,29,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,19,10,5,9,0,0,50,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,9,14,22,7,0,11,0,0,57,19,13,5,3,0,0,0,36,0,4,0,0,0,0,0,7,31,37,18,10,11,4,0,103
POA2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2827,13,20,14,5,6,0,0,59,5,6,3,0,0,0,0,12,0,0,0,0,0,0,0,4,20,36,31,16,15,0,0,112,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,10,24,34,29,16,17,0,0,122,41,29,15,9,11,0,0,101,0,0,0,0,0,0,0,4,60,65,48,23,28,4,0,232
POA2828,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,4,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,0,4,0,0,24,6,8,3,0,0,0,0,22,0,0,0,0,0,0,0,0,7,18,15,7,3,0,0,50
POA2829,12,16,8,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,15,18,12,3,0,87,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,10,32,15,19,15,3,0,92,61,41,19,14,9,0,0,146,0,0,0,0,0,0,0,3,75,78,32,38,17,4,0,239
POA2830,144,181,122,75,70,11,4,611,26,10,8,5,4,3,0,56,17,25,11,7,8,0,0,63,293,442,323,214,222,46,12,1542,4,8,14,3,5,0,0,41,16,13,12,6,3,0,0,53,18,26,22,12,15,0,0,91,319,470,341,226,236,46,12,1635,260,228,117,87,46,8,0,746,7,10,7,8,4,0,0,35,580,711,467,314,281,50,13,2416
POA2831,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,6,11,16,4,5,0,0,40,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,10,5,12,12,8,5,0,0,46,11,9,4,4,0,0,0,31,0,0,0,0,0,0,0,0,18,18,15,12,3,0,0,77
POA2832,6,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,3,0,0,0,29,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,9,0,5,0,0,0,0,0,8,9,12,6,3,0,0,0,39,26,31,14,7,9,0,0,82,0,0,0,0,0,0,0,0,31,43,24,10,12,0,0,123
POA2833,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,5,0,0,18,6,9,0,0,0,0,0,23,4,0,0,0,0,0,0,0,14,18,5,9,4,0,0,42
POA2834,3,17,8,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,13,6,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,0,0,3,3,27,13,10,5,0,0,58,15,6,3,5,0,0,0,32,0,0,0,0,0,0,0,0,14,30,17,15,9,0,0,86
POA2835,9,11,7,4,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,18,36,14,13,10,0,0,94,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,36,14,13,9,0,0,96,19,22,10,0,6,0,0,63,0,0,0,0,0,0,0,3,35,60,26,16,19,0,0,160
POA2836,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,7,17,19,6,8,3,0,0,57,0,5,0,0,3,0,0,5,20,28,6,12,3,0,0,73
POA2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,6,0,0,0,0,0,11,0,0,0,0,0,0,0,5,9,10,0,0,0,0,0,19
POA2839,4,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,13,3,4,0,0,41,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,12,13,3,4,0,0,50,18,22,6,6,11,0,0,54,0,0,0,0,0,0,0,0,24,31,21,7,12,0,0,98
POA2840,0,5,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,5,7,0,0,29,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,8,11,15,5,7,0,0,38,14,28,11,11,4,0,0,67,0,4,5,0,0,0,0,6,23,38,27,18,11,0,0,119
POA2842,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,17,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,3,8,0,0,21,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,6,3,8,0,0,31
POA2843,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,17,0,4,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,3,4,7,15,0,0,28
POA2844,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,11,3,3,0,0,27,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,6,6,10,3,5,0,0,34,3,3,5,4,5,0,0,21,0,0,0,0,0,0,0,0,11,4,14,7,8,0,0,50
POA2845,3,3,4,6,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,12,11,12,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,15,12,11,14,4,0,70,7,22,10,0,4,0,0,53,0,0,0,0,0,0,0,0,17,34,25,12,23,7,0,119
POA2846,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10
