POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3869,24,30,90,84,82,90,35,7,3,440,0,0,0,4,4,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12,0,0,4,5,3,0,0,0,0,10,0,0,0,0,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,4,9,7,3,9,13,7,0,0,0,48,13,0,0,3,0,4,0,0,0,23,0,0,3,0,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,3,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,6,0,3,0,17,0,0,0,0,3,3,0,0,0,5,0,0,14,4,15,13,0,0,0,47,0,7,20,14,13,16,3,0,0,77,3,8,20,20,26,20,5,5,0,102,0,0,0,0,0,6,0,0,0,8,0,6,5,4,0,0,0,0,0,15
POA3870,12,11,44,45,66,51,26,8,0,269,0,0,4,5,3,6,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,11,7,0,10,0,0,0,32,4,7,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,16,0,0,0,4,0,3,0,0,0,10,0,0,0,5,4,12,0,0,0,25,0,0,5,12,10,11,3,0,0,46,0,0,9,3,19,22,7,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9
POA3871,39,38,81,119,169,143,63,13,0,664,3,3,8,4,8,18,16,0,0,64,0,0,0,0,0,0,0,0,0,3,6,4,3,5,9,4,0,0,0,28,0,0,0,0,4,4,0,0,0,5,0,0,0,0,5,3,0,0,0,16,0,0,3,4,4,5,0,0,0,14,5,4,3,4,5,10,6,0,0,48,10,0,4,3,7,0,3,0,0,31,0,0,4,4,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,6,0,0,0,15,0,0,0,0,4,0,0,0,0,7,0,0,4,11,7,3,0,0,0,30,0,0,0,3,0,3,4,0,0,15,0,0,3,3,6,8,0,0,0,34,5,8,12,26,25,21,3,0,0,97,4,5,41,26,58,47,11,0,0,186,0,0,0,0,5,0,0,0,0,13,0,0,10,7,0,0,0,0,0,23
POA3873,0,3,7,17,14,22,10,0,0,81,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,4,0,0,0,0,12,0,0,0,4,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POA3874,3,0,13,13,26,28,20,7,0,132,0,0,0,0,5,8,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,5,0,0,0,0,12,0,4,0,5,6,19,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3875,300,337,830,738,845,817,323,73,7,4264,4,9,36,24,34,36,34,15,0,193,0,3,0,0,0,0,0,0,0,6,20,23,35,48,48,55,14,0,0,248,0,4,3,5,3,3,0,0,0,24,6,3,28,16,23,24,3,0,0,100,0,6,19,9,18,18,6,0,0,82,90,56,85,80,90,82,19,0,0,489,91,34,49,38,29,36,14,0,0,296,0,0,4,3,20,20,6,0,0,52,0,0,0,3,5,0,3,0,0,13,0,3,5,9,10,18,6,0,0,49,3,3,10,14,16,12,0,0,0,61,0,7,32,40,28,35,16,0,0,162,6,16,30,30,30,22,12,0,0,138,5,10,42,64,55,48,12,0,0,229,17,45,112,107,154,113,21,0,0,564,19,70,243,217,268,275,60,0,0,1149,0,0,7,7,8,11,0,0,0,37,3,20,31,29,46,16,11,0,0,161
POA3878,13,20,38,36,42,71,24,4,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,6,7,0,7,0,4,10,0,0,0,36,12,0,3,0,5,0,0,0,0,23,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,9,4,4,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,6,4,3,5,0,0,0,19,0,3,7,5,12,11,3,0,0,43,0,4,8,10,12,21,8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
POA3880,36,37,85,82,134,173,84,14,0,641,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,8,0,10,7,5,0,0,26,0,0,4,5,0,0,0,0,0,6,0,0,0,0,3,6,0,0,0,12,0,0,0,0,6,0,0,0,0,9,19,5,10,11,17,23,10,0,0,95,9,5,6,6,7,19,3,0,0,55,0,0,0,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,5,3,0,0,19,0,0,0,0,6,9,0,0,0,10,0,0,5,5,10,9,5,0,0,33,0,3,0,10,5,3,3,0,0,20,0,0,5,7,9,10,0,0,0,36,0,8,13,21,27,27,10,0,0,109,8,14,28,22,51,69,16,0,0,211,0,0,0,0,0,0,0,0,0,3,0,0,7,7,7,4,0,0,0,21
POA3882,20,18,58,50,63,67,31,9,0,316,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,4,5,3,4,4,7,0,0,0,35,5,5,0,5,3,8,0,0,0,25,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,5,0,5,0,0,0,0,11,0,0,4,5,8,0,5,0,0,25,0,4,4,9,7,11,0,0,0,42,0,4,17,18,13,22,4,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9
POA3885,24,22,74,67,93,123,37,9,3,446,0,0,3,6,3,7,11,5,0,33,0,0,0,0,0,0,0,0,0,5,0,4,3,6,5,0,0,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,5,8,7,4,5,7,0,0,0,37,10,0,6,4,7,8,4,0,0,42,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,0,0,19,0,0,0,6,3,5,0,0,0,15,0,0,9,7,12,5,0,0,0,35,0,0,9,15,14,12,0,0,0,53,0,5,19,16,34,34,8,0,0,113,0,0,3,4,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,14
POA3886,12,8,9,14,19,23,10,3,0,88,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,13,0,4,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3887,3,5,9,14,11,8,7,4,0,56,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,11,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3888,43,38,100,104,115,180,66,13,7,660,0,0,5,10,11,16,14,5,0,64,0,0,0,0,0,0,0,0,0,0,3,4,0,5,6,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,14,0,0,0,0,4,0,0,0,0,8,12,3,10,13,15,15,4,0,0,69,3,3,8,10,11,7,6,0,0,43,0,0,7,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,3,3,3,5,3,0,0,21,4,4,5,4,5,7,0,0,0,30,0,4,5,3,6,3,0,0,0,25,0,3,12,17,19,37,8,0,0,100,0,7,30,36,55,46,9,0,0,179,0,0,0,0,3,0,0,0,0,10,0,3,0,3,5,0,0,0,0,19
POA3889,0,0,3,4,5,11,4,0,0,24,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3890,0,6,3,11,8,11,5,0,0,50,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3891,0,0,0,0,4,4,8,6,0,24,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3892,12,14,26,43,35,73,24,0,0,225,0,0,0,0,0,6,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,4,3,3,9,0,0,0,25,3,0,0,3,11,12,9,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,8,0,0,0,7,4,0,0,0,0,9,0,0,0,3,0,3,0,0,0,15,0,0,0,0,3,4,0,0,0,14,0,0,7,14,11,9,3,0,0,46,0,0,8,15,6,12,5,0,0,41,0,0,0,3,0,5,0,0,0,9,0,0,0,6,0,0,0,0,0,4
POA3893,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3895,4,3,5,3,8,16,8,4,0,56,0,0,3,0,5,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3896,6,5,15,11,18,25,20,5,0,93,0,0,0,0,5,3,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,4,4,0,0,0,11,0,0,0,4,9,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3898,9,13,27,27,47,34,12,12,4,183,0,0,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,11,7,5,7,0,7,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,3,3,3,4,0,0,0,0,10,0,3,5,8,9,10,5,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4
POA3900,0,0,3,4,7,10,14,0,0,44,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3902,4,5,7,12,16,20,5,0,0,77,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,13,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9,9,0,0,0,22,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
POA3903,4,5,33,40,29,29,18,4,0,157,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,8,0,10,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,0,0,20,0,3,10,11,9,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
POA3904,10,16,40,58,59,104,61,18,0,368,0,0,0,0,5,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,14,8,0,0,40,8,3,3,4,10,12,5,0,0,42,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,10,0,0,0,0,9,9,4,0,0,24,0,0,0,0,4,3,0,0,0,8,0,0,7,7,6,8,6,0,0,33,5,0,4,8,12,12,8,0,0,45,0,0,12,22,26,32,4,0,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,16
POA3909,108,105,208,262,292,323,141,20,6,1461,0,4,0,5,3,6,8,6,0,36,0,0,0,0,0,0,0,0,0,0,8,0,4,5,9,11,5,0,0,35,0,0,3,0,0,0,0,0,0,6,0,0,5,8,6,3,3,0,0,30,0,0,0,0,10,0,0,0,0,11,20,9,22,28,34,39,12,0,0,168,37,18,27,41,47,59,17,0,0,240,0,0,4,4,6,9,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,5,4,4,3,5,0,0,0,20,0,6,6,0,6,0,0,0,0,19,3,0,0,12,12,9,0,0,0,34,0,3,3,13,18,5,3,0,0,44,0,6,16,11,23,22,0,0,0,77,8,10,40,42,40,43,13,0,0,208,3,23,64,78,107,107,26,0,0,403,0,0,0,4,3,4,0,0,0,16,4,4,8,11,14,6,4,0,0,49
POA3910,406,528,1303,1397,1340,1057,268,19,0,6314,3,0,5,7,16,7,0,0,0,46,0,0,0,3,0,3,0,0,0,8,18,21,58,71,74,62,17,0,0,310,0,0,13,10,3,13,0,0,0,46,6,18,54,72,58,43,9,0,0,253,0,6,20,32,56,36,9,0,0,158,137,127,151,119,130,144,20,0,0,826,125,61,39,30,26,20,4,0,0,309,0,10,16,20,37,31,9,0,0,124,3,4,9,21,12,7,3,0,0,53,0,4,45,48,44,27,0,0,0,164,3,9,29,30,19,5,0,0,0,106,0,17,96,90,82,54,4,0,0,342,6,10,23,36,39,40,16,0,0,177,0,9,77,70,77,51,12,0,0,300,17,42,228,223,202,168,20,0,0,904,14,116,347,342,362,301,59,3,0,1542,13,13,16,20,19,16,0,0,0,98,9,28,57,56,29,32,9,3,0,222
